account_id,customer_id,account_type,opened_date,account_status
A0005801,C004075,Current,2023-02-03,Closed
A0005802,C004076,Savings,2021-12-02,Active
A0005803,C004077,Current,2018-06-09,Active
A0005804,C004078,Current,2021-05-25,Active
A0005805,C004079,Current,2022-12-10,Active
A0005806,C004079,Credit Card,2022-12-10,Active
A0005807,C004080,Savings,2021-09-05,Active
A0005808,C004080,Savings,2021-09-05,Active
A0005809,C004081,Credit Card,2024-06-08,Active
A0005810,C004081,Current,2024-06-08,Active
A0005811,C004082,Savings,2020-05-19,Dormant
A0005812,C004082,Current,2020-05-19,Active
A0005813,C004083,Current,2020-04-05,Dormant
A0005814,C004084,Savings,2021-12-11,Active
A0005815,C004084,Savings,2021-12-11,Active
A0005816,C004085,Credit Card,2022-09-14,Active
A0005817,C004086,Savings,2022-11-06,Active
A0005818,C004086,Current,2022-11-06,Active
A0005819,C004087,Credit Card,2021-12-05,Active
A0005820,C004088,Current,2019-08-20,Active
A0005821,C004088,Current,2019-08-20,Active
A0005822,C004089,Savings,2022-06-22,Active
A0005823,C004089,Current,2022-06-22,Active
A0005824,C004090,Savings,2024-12-20,Closed
A0005825,C004090,Current,2024-12-20,Active
A0005826,C004091,Current,2021-04-01,Active
A0005827,C004091,Savings,2021-04-01,Active
A0005828,C004092,Savings,2019-10-24,Active
A0005829,C004092,Savings,2019-10-24,Active
A0005830,C004093,Current,2019-04-06,Active
A0005831,C004094,Current,2020-07-25,Active
A0005832,C004094,Current,2020-07-25,Active
A0005833,C004095,Current,2022-03-23,Closed
A0005834,C004096,Current,2021-05-28,Dormant
A0005835,C004097,Current,2022-02-15,Active
A0005836,C004098,Current,2024-11-23,Active
A0005837,C004099,Savings,2024-03-22,Active
A0005838,C004100,Savings,2024-09-10,Active
A0005839,C004100,Savings,2024-09-10,Active
A0005840,C004101,Current,2018-02-09,Active
A0005841,C004101,Current,2018-02-09,Active
A0005842,C004102,Savings,2022-08-29,Active
A0005843,C004103,Credit Card,2024-11-27,Active
A0005844,C004103,Current,2024-11-27,Active
A0005845,C004104,Savings,2024-04-22,Active
A0005846,C004104,Current,2024-04-22,Active
A0005847,C004105,Current,2025-06-28,Active
A0005848,C004106,Current,2025-03-19,Active
A0005849,C004106,Current,2025-03-19,Active
A0005850,C004107,Savings,2023-07-06,Active
A0005851,C004108,Current,2023-01-11,Active
A0005852,C004109,Current,2022-08-26,Active
A0005853,C004110,Savings,2018-10-22,Active
A0005854,C004111,Credit Card,2022-12-09,Active
A0005855,C004112,Savings,2024-06-28,Active
A0005856,C004112,Current,2024-06-28,Active
A0005857,C004112,Credit Card,2024-06-28,Active
A0005858,C004113,Current,2023-05-08,Active
A0005859,C004114,Current,2020-09-29,Active
A0005860,C004115,Current,2023-05-23,Active
A0005861,C004115,Savings,2023-05-23,Active
A0005862,C004116,Current,2019-11-04,Active
A0005863,C004116,Current,2019-11-04,Closed
A0005864,C004117,Savings,2019-10-16,Active
A0005865,C004117,Credit Card,2019-10-16,Active
A0005866,C004118,Current,2024-11-13,Active
A0005867,C004119,Current,2018-03-28,Active
A0005868,C004120,Savings,2024-03-10,Active
A0005869,C004120,Current,2024-03-10,Active
A0005870,C004121,Savings,2021-03-12,Active
A0005871,C004122,Current,2022-11-08,Active
A0005872,C004123,Savings,2018-10-30,Active
A0005873,C004124,Current,2025-06-15,Active
A0005874,C004124,Current,2025-06-15,Active
A0005875,C004125,Current,2018-04-24,Active
A0005876,C004126,Current,2022-10-19,Closed
A0005877,C004127,Current,2023-12-13,Active
A0005878,C004128,Current,2019-03-24,Active
A0005879,C004129,Current,2024-11-13,Active
A0005880,C004130,Current,2021-11-14,Active
A0005881,C004130,Current,2021-11-14,Dormant
A0005882,C004131,Credit Card,2018-11-08,Active
A0005883,C004131,Current,2018-11-08,Active
A0005884,C004132,Savings,2024-02-13,Active
A0005885,C004133,Current,2025-03-09,Active
A0005886,C004134,Savings,2021-08-11,Active
A0005887,C004135,Savings,2019-02-21,Active
A0005888,C004135,Current,2019-02-21,Active
A0005889,C004136,Savings,2025-05-03,Active
A0005890,C004137,Savings,2021-05-08,Active
A0005891,C004138,Current,2021-06-26,Active
A0005892,C004138,Savings,2021-06-26,Active
A0005893,C004139,Current,2021-07-09,Active
A0005894,C004140,Current,2023-07-14,Active
A0005895,C004141,Current,2020-05-07,Active
A0005896,C004142,Savings,2024-08-31,Active
A0005897,C004143,Current,2020-05-31,Active
A0005898,C004144,Savings,2021-06-29,Active
A0005899,C004145,Savings,2025-04-13,Closed
A0005900,C004146,Current,2022-02-24,Active
A0005901,C004146,Current,2022-02-24,Active
A0005902,C004147,Current,2020-06-30,Active
A0005903,C004147,Savings,2020-06-30,Active
A0005904,C004148,Current,2024-09-01,Active
A0005905,C004149,Current,2022-01-29,Active
A0005906,C004149,Savings,2022-01-29,Active
A0005907,C004150,Current,2024-04-08,Active
A0005908,C004151,Current,2020-06-22,Active
A0005909,C004152,Savings,2024-05-11,Active
A0005910,C004153,Savings,2024-03-16,Active
A0005911,C004153,Savings,2024-03-16,Active
A0005912,C004154,Credit Card,2022-06-17,Dormant
A0005913,C004155,Savings,2019-12-02,Active
A0005914,C004156,Savings,2023-05-29,Active
A0005915,C004156,Current,2023-05-29,Active
A0005916,C004157,Current,2023-12-11,Active
A0005917,C004158,Savings,2019-08-09,Active
A0005918,C004159,Current,2025-05-22,Active
A0005919,C004160,Savings,2018-05-27,Active
A0005920,C004160,Current,2018-05-27,Active
A0005921,C004161,Current,2023-08-09,Dormant
A0005922,C004162,Savings,2025-07-03,Active
A0005923,C004163,Savings,2023-07-09,Active
A0005924,C004164,Current,2023-03-04,Closed
A0005925,C004164,Current,2023-03-04,Active
A0005926,C004165,Current,2020-05-16,Active
A0005927,C004166,Current,2021-04-02,Active
A0005928,C004167,Current,2024-12-29,Active
A0005929,C004168,Savings,2018-10-15,Active
A0005930,C004168,Current,2018-10-15,Active
A0005931,C004169,Credit Card,2018-07-16,Active
A0005932,C004170,Savings,2022-11-12,Closed
A0005933,C004171,Credit Card,2019-05-05,Closed
A0005934,C004172,Current,2021-09-03,Active
A0005935,C004172,Savings,2021-09-03,Dormant
A0005936,C004173,Savings,2025-01-06,Active
A0005937,C004173,Savings,2025-01-06,Active
A0005938,C004174,Current,2021-01-19,Active
A0005939,C004175,Credit Card,2025-09-01,Active
A0005940,C004176,Current,2024-01-14,Active
A0005941,C004177,Current,2020-10-12,Active
A0005942,C004178,Current,2020-05-14,Active
A0005943,C004179,Current,2019-04-25,Active
A0005944,C004179,Current,2019-04-25,Active
A0005945,C004180,Current,2018-03-27,Active
A0005946,C004180,Current,2018-03-27,Active
A0005947,C004181,Savings,2021-08-29,Active
A0005948,C004182,Savings,2020-05-31,Active
A0005949,C004183,Savings,2019-07-11,Active
A0005950,C004184,Savings,2020-07-30,Active
A0005951,C004185,Savings,2018-01-26,Active
A0005952,C004185,Current,2018-01-26,Active
A0005953,C004186,Current,2018-07-23,Active
A0005954,C004187,Current,2024-04-20,Active
A0005955,C004188,Current,2019-08-29,Active
A0005956,C004189,Savings,2018-10-27,Active
A0005957,C004190,Current,2022-04-15,Active
A0005958,C004191,Current,2025-07-12,Active
A0005959,C004191,Savings,2025-07-12,Dormant
A0005960,C004191,Savings,2025-07-12,Active
A0005961,C004192,Current,2023-07-08,Active
A0005962,C004193,Savings,2024-03-12,Dormant
A0005963,C004193,Credit Card,2024-03-12,Active
A0005964,C004193,Current,2024-03-12,Active
A0005965,C004194,Current,2025-08-07,Active
A0005966,C004195,Credit Card,2024-08-12,Active
A0005967,C004196,Current,2021-04-11,Active
A0005968,C004197,Current,2023-10-06,Active
A0005969,C004198,Current,2021-09-03,Active
A0005970,C004199,Savings,2021-07-17,Active
A0005971,C004199,Current,2021-07-17,Active
A0005972,C004200,Current,2024-05-09,Active
A0005973,C004201,Savings,2019-08-10,Active
A0005974,C004201,Savings,2019-08-10,Active
A0005975,C004202,Current,2022-02-11,Active
A0005976,C004202,Current,2022-02-11,Active
A0005977,C004203,Credit Card,2018-09-24,Active
A0005978,C004203,Savings,2018-09-24,Active
A0005979,C004204,Current,2021-04-29,Active
A0005980,C004204,Current,2021-04-29,Active
A0005981,C004204,Savings,2021-04-29,Active
A0005982,C004205,Current,2023-12-11,Active
A0005983,C004206,Current,2019-01-17,Active
A0005984,C004207,Current,2019-02-11,Active
A0005985,C004207,Current,2019-02-11,Closed
A0005986,C004207,Savings,2019-02-11,Active
A0005987,C004208,Current,2021-09-25,Active
A0005988,C004209,Current,2019-04-03,Active
A0005989,C004210,Savings,2021-09-06,Active
A0005990,C004211,Savings,2020-06-03,Active
A0005991,C004212,Savings,2023-02-27,Active
A0005992,C004213,Savings,2023-02-15,Dormant
A0005993,C004213,Current,2023-02-15,Active
A0005994,C004214,Current,2021-01-21,Closed
A0005995,C004215,Credit Card,2020-11-14,Active
A0005996,C004216,Current,2023-06-24,Active
A0005997,C004216,Current,2023-06-24,Active
A0005998,C004217,Current,2023-02-02,Closed
A0005999,C004217,Current,2023-02-02,Active
A0006000,C004218,Current,2020-06-14,Active
A0006001,C004218,Current,2020-06-14,Active
A0006002,C004219,Current,2023-05-01,Active
A0006003,C004220,Savings,2025-01-14,Active
A0006004,C004221,Current,2025-03-06,Active
A0006005,C004222,Current,2021-10-15,Active
A0006006,C004223,Savings,2021-08-10,Active
A0006007,C004224,Credit Card,2018-11-05,Active
A0006008,C004224,Savings,2018-11-05,Active
A0006009,C004225,Savings,2023-07-16,Dormant
A0006010,C004226,Credit Card,2023-07-12,Active
A0006011,C004227,Credit Card,2019-12-26,Active
A0006012,C004228,Current,2023-10-25,Active
A0006013,C004228,Current,2023-10-25,Active
A0006014,C004229,Credit Card,2022-06-30,Closed
A0006015,C004230,Current,2019-01-22,Active
A0006016,C004231,Savings,2025-07-30,Active
A0006017,C004232,Current,2023-04-20,Active
A0006018,C004233,Credit Card,2018-08-21,Active
A0006019,C004234,Savings,2021-04-30,Active
A0006020,C004234,Credit Card,2021-04-30,Active
A0006021,C004235,Current,2020-04-29,Active
A0006022,C004235,Current,2020-04-29,Active
A0006023,C004236,Current,2019-06-17,Active
A0006024,C004237,Savings,2019-06-11,Active
A0006025,C004237,Savings,2019-06-11,Dormant
A0006026,C004237,Current,2019-06-11,Active
A0006027,C004238,Savings,2024-09-14,Active
A0006028,C004238,Savings,2024-09-14,Dormant
A0006029,C004239,Current,2024-02-14,Active
A0006030,C004240,Current,2024-03-11,Active
A0006031,C004241,Current,2025-08-26,Active
A0006032,C004241,Savings,2025-08-26,Active
A0006033,C004242,Savings,2024-12-04,Active
A0006034,C004242,Current,2024-12-04,Active
A0006035,C004242,Current,2024-12-04,Dormant
A0006036,C004243,Savings,2019-01-13,Active
A0006037,C004243,Current,2019-01-13,Active
A0006038,C004244,Current,2021-02-14,Active
A0006039,C004245,Savings,2019-01-22,Active
A0006040,C004245,Current,2019-01-22,Active
A0006041,C004246,Current,2022-02-14,Active
A0006042,C004247,Credit Card,2020-07-29,Active
A0006043,C004248,Credit Card,2021-07-30,Active
A0006044,C004249,Current,2021-11-01,Active
A0006045,C004250,Current,2021-07-13,Active
A0006046,C004251,Current,2019-03-19,Active
A0006047,C004252,Savings,2024-05-17,Active
A0006048,C004253,Current,2023-01-06,Active
A0006049,C004254,Savings,2020-02-24,Active
A0006050,C004255,Current,2023-03-19,Active
A0006051,C004255,Savings,2023-03-19,Closed
A0006052,C004256,Savings,2024-04-28,Active
A0006053,C004256,Savings,2024-04-28,Active
A0006054,C004257,Savings,2019-08-20,Active
A0006055,C004257,Current,2019-08-20,Active
A0006056,C004258,Savings,2018-09-20,Active
A0006057,C004259,Current,2020-07-18,Active
A0006058,C004259,Savings,2020-07-18,Active
A0006059,C004260,Savings,2020-06-26,Active
A0006060,C004261,Savings,2023-12-19,Dormant
A0006061,C004262,Current,2020-07-31,Active
A0006062,C004263,Current,2022-02-23,Active
A0006063,C004264,Savings,2024-12-02,Active
A0006064,C004265,Credit Card,2020-01-22,Dormant
A0006065,C004266,Current,2018-02-09,Active
A0006066,C004267,Savings,2018-05-15,Active
A0006067,C004267,Current,2018-05-15,Active
A0006068,C004268,Credit Card,2023-05-17,Active
A0006069,C004269,Current,2023-12-03,Active
A0006070,C004269,Current,2023-12-03,Active
A0006071,C004270,Current,2021-01-09,Active
A0006072,C004271,Savings,2022-09-10,Active
A0006073,C004272,Savings,2021-06-30,Active
A0006074,C004272,Savings,2021-06-30,Active
A0006075,C004273,Current,2020-12-18,Active
A0006076,C004274,Current,2024-09-15,Active
A0006077,C004275,Savings,2025-04-20,Active
A0006078,C004275,Savings,2025-04-20,Active
A0006079,C004276,Current,2025-03-06,Closed
A0006080,C004277,Current,2019-08-10,Active
A0006081,C004278,Current,2023-03-31,Active
A0006082,C004279,Current,2019-03-27,Active
A0006083,C004280,Savings,2021-10-01,Active
A0006084,C004281,Current,2020-06-06,Active
A0006085,C004282,Current,2022-07-17,Active
A0006086,C004283,Credit Card,2019-12-15,Dormant
A0006087,C004283,Current,2019-12-15,Closed
A0006088,C004284,Current,2023-07-20,Active
A0006089,C004285,Credit Card,2023-06-27,Active
A0006090,C004286,Current,2020-07-30,Active
A0006091,C004287,Current,2025-04-03,Active
A0006092,C004287,Savings,2025-04-03,Active
A0006093,C004288,Credit Card,2021-02-16,Active
A0006094,C004288,Credit Card,2021-02-16,Active
A0006095,C004289,Savings,2021-12-25,Active
A0006096,C004290,Savings,2024-01-09,Active
A0006097,C004291,Current,2022-12-21,Active
A0006098,C004291,Savings,2022-12-21,Active
A0006099,C004292,Current,2022-11-29,Active
A0006100,C004293,Current,2019-03-31,Active
A0006101,C004294,Current,2020-01-07,Active
A0006102,C004295,Savings,2020-03-18,Active
A0006103,C004296,Current,2025-03-09,Closed
A0006104,C004297,Savings,2019-11-11,Active
A0006105,C004298,Savings,2021-02-08,Active
A0006106,C004299,Current,2018-04-04,Active
A0006107,C004299,Current,2018-04-04,Active
A0006108,C004300,Current,2023-07-29,Active
A0006109,C004301,Current,2019-05-21,Active
A0006110,C004301,Current,2019-05-21,Active
A0006111,C004302,Savings,2024-10-12,Active
A0006112,C004303,Current,2023-03-10,Active
A0006113,C004304,Current,2023-10-10,Active
A0006114,C004305,Savings,2023-07-01,Active
A0006115,C004306,Current,2019-05-19,Active
A0006116,C004306,Savings,2019-05-19,Closed
A0006117,C004307,Current,2022-09-25,Active
A0006118,C004308,Savings,2021-07-18,Dormant
A0006119,C004308,Current,2021-07-18,Active
A0006120,C004309,Current,2024-06-21,Dormant
A0006121,C004310,Current,2019-11-07,Active
A0006122,C004310,Credit Card,2019-11-07,Active
A0006123,C004311,Current,2024-11-10,Active
A0006124,C004312,Savings,2024-07-27,Active
A0006125,C004313,Current,2025-01-19,Closed
A0006126,C004314,Credit Card,2018-06-28,Active
A0006127,C004314,Savings,2018-06-28,Active
A0006128,C004315,Savings,2024-03-04,Active
A0006129,C004316,Current,2023-09-26,Dormant
A0006130,C004317,Current,2020-07-11,Active
A0006131,C004317,Current,2020-07-11,Active
A0006132,C004317,Credit Card,2020-07-11,Active
A0006133,C004318,Current,2021-09-13,Dormant
A0006134,C004319,Savings,2018-03-30,Active
A0006135,C004320,Current,2025-02-11,Active
A0006136,C004321,Savings,2018-09-21,Active
A0006137,C004322,Current,2022-01-03,Active
A0006138,C004323,Current,2025-04-28,Active
A0006139,C004324,Current,2025-06-13,Active
A0006140,C004324,Savings,2025-06-13,Closed
A0006141,C004324,Savings,2025-06-13,Active
A0006142,C004325,Credit Card,2022-11-29,Active
A0006143,C004325,Savings,2022-11-29,Active
A0006144,C004325,Current,2022-11-29,Active
A0006145,C004326,Current,2022-03-16,Active
A0006146,C004327,Current,2022-10-17,Active
A0006147,C004327,Savings,2022-10-17,Active
A0006148,C004328,Savings,2021-12-21,Active
A0006149,C004328,Current,2021-12-21,Active
A0006150,C004328,Current,2021-12-21,Active
A0006151,C004329,Savings,2020-09-27,Active
A0006152,C004329,Current,2020-09-27,Active
A0006153,C004330,Current,2021-04-09,Active
A0006154,C004331,Savings,2023-01-11,Active
A0006155,C004332,Savings,2023-12-14,Active
A0006156,C004332,Current,2023-12-14,Active
A0006157,C004333,Current,2020-06-25,Active
A0006158,C004334,Current,2021-05-01,Active
A0006159,C004335,Current,2025-01-12,Active
A0006160,C004336,Current,2024-11-05,Active
A0006161,C004336,Savings,2024-11-05,Active
A0006162,C004337,Savings,2021-11-22,Dormant
A0006163,C004338,Credit Card,2021-02-28,Active
A0006164,C004339,Current,2020-02-26,Active
A0006165,C004340,Credit Card,2019-09-20,Active
A0006166,C004340,Savings,2019-09-20,Active
A0006167,C004341,Savings,2023-01-01,Active
A0006168,C004341,Current,2023-01-01,Active
A0006169,C004342,Current,2023-11-16,Active
A0006170,C004342,Current,2023-11-16,Active
A0006171,C004343,Credit Card,2020-04-26,Active
A0006172,C004344,Current,2020-11-04,Active
A0006173,C004344,Current,2020-11-04,Active
A0006174,C004345,Current,2021-12-19,Dormant
A0006175,C004346,Current,2018-12-06,Active
A0006176,C004347,Savings,2024-11-13,Active
A0006177,C004348,Current,2020-05-20,Active
A0006178,C004349,Current,2020-08-28,Active
A0006179,C004350,Current,2020-01-05,Active
A0006180,C004351,Current,2023-02-11,Active
A0006181,C004352,Credit Card,2024-05-31,Active
A0006182,C004353,Current,2025-04-26,Active
A0006183,C004354,Credit Card,2021-09-05,Active
A0006184,C004354,Credit Card,2021-09-05,Active
A0006185,C004355,Savings,2018-06-01,Active
A0006186,C004356,Current,2023-10-20,Active
A0006187,C004356,Current,2023-10-20,Active
A0006188,C004357,Savings,2020-06-05,Active
A0006189,C004358,Current,2021-06-18,Active
A0006190,C004359,Current,2024-07-03,Active
A0006191,C004360,Savings,2018-12-29,Active
A0006192,C004361,Credit Card,2022-08-16,Active
A0006193,C004362,Credit Card,2022-04-08,Active
A0006194,C004363,Current,2022-01-25,Closed
A0006195,C004364,Current,2022-04-09,Active
A0006196,C004365,Credit Card,2024-01-17,Active
A0006197,C004365,Current,2024-01-17,Active
A0006198,C004366,Savings,2023-06-13,Active
A0006199,C004367,Current,2019-05-09,Active
A0006200,C004367,Credit Card,2019-05-09,Active
A0006201,C004368,Current,2021-12-31,Active
A0006202,C004369,Savings,2024-11-27,Active
A0006203,C004369,Savings,2024-11-27,Active
A0006204,C004370,Current,2025-02-26,Active
A0006205,C004370,Current,2025-02-26,Active
A0006206,C004371,Credit Card,2023-07-20,Active
A0006207,C004372,Current,2023-07-30,Active
A0006208,C004373,Savings,2018-01-17,Active
A0006209,C004374,Current,2022-04-03,Active
A0006210,C004375,Current,2023-12-13,Active
A0006211,C004376,Current,2023-08-09,Active
A0006212,C004376,Savings,2023-08-09,Closed
A0006213,C004377,Credit Card,2019-03-03,Active
A0006214,C004378,Credit Card,2018-06-20,Active
A0006215,C004378,Current,2018-06-20,Active
A0006216,C004379,Savings,2023-05-11,Active
A0006217,C004380,Credit Card,2018-12-20,Active
A0006218,C004381,Savings,2018-04-12,Active
A0006219,C004381,Savings,2018-04-12,Active
A0006220,C004382,Current,2024-08-20,Active
A0006221,C004383,Savings,2023-09-23,Active
A0006222,C004384,Savings,2025-08-19,Active
A0006223,C004384,Savings,2025-08-19,Active
A0006224,C004385,Savings,2022-07-09,Active
A0006225,C004386,Current,2023-01-31,Active
A0006226,C004387,Current,2019-07-22,Active
A0006227,C004388,Current,2023-08-12,Active
A0006228,C004388,Savings,2023-08-12,Active
A0006229,C004389,Credit Card,2025-01-07,Active
A0006230,C004389,Current,2025-01-07,Active
A0006231,C004390,Current,2020-11-01,Active
A0006232,C004390,Credit Card,2020-11-01,Dormant
A0006233,C004391,Credit Card,2021-10-29,Active
A0006234,C004392,Current,2018-12-26,Active
A0006235,C004392,Current,2018-12-26,Active
A0006236,C004393,Current,2022-02-13,Active
A0006237,C004394,Credit Card,2020-07-18,Active
A0006238,C004395,Current,2023-03-28,Active
A0006239,C004395,Savings,2023-03-28,Active
A0006240,C004396,Savings,2023-03-15,Active
A0006241,C004397,Savings,2022-10-04,Active
A0006242,C004397,Current,2022-10-04,Active
A0006243,C004397,Credit Card,2022-10-04,Active
A0006244,C004398,Credit Card,2023-02-19,Active
A0006245,C004398,Current,2023-02-19,Active
A0006246,C004399,Current,2025-05-25,Active
A0006247,C004400,Current,2021-05-19,Active
A0006248,C004401,Current,2024-09-15,Active
A0006249,C004402,Current,2023-01-14,Active
A0006250,C004403,Savings,2022-05-31,Active
A0006251,C004404,Savings,2024-09-07,Active
A0006252,C004405,Current,2024-10-28,Active
A0006253,C004406,Current,2024-06-17,Dormant
A0006254,C004407,Current,2023-02-12,Active
A0006255,C004408,Current,2019-07-13,Active
A0006256,C004409,Current,2018-07-31,Dormant
A0006257,C004410,Current,2020-04-13,Active
A0006258,C004411,Credit Card,2022-08-19,Active
A0006259,C004412,Savings,2018-07-28,Closed
A0006260,C004413,Credit Card,2024-02-09,Active
A0006261,C004414,Savings,2018-11-03,Active
A0006262,C004415,Current,2025-05-24,Active
A0006263,C004416,Current,2023-04-08,Active
A0006264,C004417,Current,2023-02-11,Active
A0006265,C004418,Savings,2024-05-16,Active
A0006266,C004418,Current,2024-05-16,Active
A0006267,C004419,Savings,2021-06-15,Active
A0006268,C004419,Current,2021-06-15,Active
A0006269,C004420,Current,2018-10-21,Active
A0006270,C004421,Credit Card,2019-12-30,Active
A0006271,C004421,Credit Card,2019-12-30,Active
A0006272,C004422,Savings,2018-10-10,Closed
A0006273,C004422,Current,2018-10-10,Active
A0006274,C004423,Current,2021-07-26,Dormant
A0006275,C004424,Savings,2024-04-05,Active
A0006276,C004424,Current,2024-04-05,Active
A0006277,C004425,Current,2024-09-08,Dormant
A0006278,C004426,Current,2023-07-04,Active
A0006279,C004427,Savings,2019-09-23,Active
A0006280,C004428,Current,2022-09-30,Active
A0006281,C004429,Credit Card,2018-02-05,Active
A0006282,C004430,Current,2024-08-09,Dormant
A0006283,C004431,Savings,2022-05-22,Active
A0006284,C004432,Credit Card,2018-03-13,Active
A0006285,C004433,Savings,2022-01-04,Active
A0006286,C004434,Current,2022-10-21,Active
A0006287,C004434,Current,2022-10-21,Active
A0006288,C004435,Savings,2024-11-18,Active
A0006289,C004435,Current,2024-11-18,Active
A0006290,C004436,Savings,2019-11-30,Active
A0006291,C004437,Current,2022-01-19,Active
A0006292,C004438,Current,2021-11-12,Active
A0006293,C004439,Current,2023-07-05,Closed
A0006294,C004440,Savings,2022-04-17,Active
A0006295,C004441,Current,2020-04-21,Active
A0006296,C004441,Current,2020-04-21,Active
A0006297,C004442,Current,2025-07-14,Active
A0006298,C004443,Credit Card,2024-01-26,Active
A0006299,C004444,Current,2023-01-24,Active
A0006300,C004445,Savings,2022-05-02,Active
A0006301,C004445,Current,2022-05-02,Active
A0006302,C004446,Savings,2022-06-05,Active
A0006303,C004446,Current,2022-06-05,Active
A0006304,C004447,Current,2020-03-05,Active
A0006305,C004448,Current,2019-03-17,Active
A0006306,C004449,Current,2023-02-24,Active
A0006307,C004450,Current,2024-07-02,Active
A0006308,C004451,Savings,2019-06-28,Active
A0006309,C004452,Current,2020-10-14,Active
A0006310,C004453,Current,2019-04-25,Active
A0006311,C004453,Savings,2019-04-25,Active
A0006312,C004454,Current,2021-09-28,Active
A0006313,C004455,Current,2023-09-26,Active
A0006314,C004455,Savings,2023-09-26,Active
A0006315,C004456,Current,2021-01-27,Closed
A0006316,C004457,Savings,2024-06-23,Active
A0006317,C004457,Credit Card,2024-06-23,Active
A0006318,C004458,Current,2022-03-23,Active
A0006319,C004458,Savings,2022-03-23,Active
A0006320,C004459,Current,2018-07-18,Active
A0006321,C004459,Savings,2018-07-18,Active
A0006322,C004460,Savings,2018-01-28,Active
A0006323,C004460,Current,2018-01-28,Active
A0006324,C004460,Savings,2018-01-28,Active
A0006325,C004461,Current,2023-03-06,Active
A0006326,C004461,Savings,2023-03-06,Active
A0006327,C004462,Current,2021-04-18,Dormant
A0006328,C004462,Savings,2021-04-18,Closed
A0006329,C004463,Current,2020-01-11,Active
A0006330,C004463,Savings,2020-01-11,Active
A0006331,C004464,Current,2021-09-01,Active
A0006332,C004464,Current,2021-09-01,Active
A0006333,C004465,Current,2024-08-27,Active
A0006334,C004465,Savings,2024-08-27,Active
A0006335,C004466,Current,2022-04-08,Active
A0006336,C004467,Current,2018-01-12,Active
A0006337,C004468,Savings,2022-03-10,Active
A0006338,C004469,Current,2021-05-14,Active
A0006339,C004470,Current,2018-12-23,Active
A0006340,C004471,Current,2018-11-26,Active
A0006341,C004471,Savings,2018-11-26,Dormant
A0006342,C004471,Current,2018-11-26,Active
A0006343,C004472,Savings,2020-08-30,Active
A0006344,C004472,Current,2020-08-30,Active
A0006345,C004473,Current,2025-08-28,Active
A0006346,C004474,Savings,2024-12-10,Active
A0006347,C004475,Current,2022-12-20,Active
A0006348,C004476,Current,2018-08-22,Closed
A0006349,C004476,Current,2018-08-22,Active
A0006350,C004477,Current,2020-07-29,Active
A0006351,C004478,Current,2018-07-21,Active
A0006352,C004478,Savings,2018-07-21,Active
A0006353,C004479,Current,2019-07-18,Closed
A0006354,C004480,Current,2021-03-07,Active
A0006355,C004480,Credit Card,2021-03-07,Active
A0006356,C004481,Current,2018-01-09,Active
A0006357,C004482,Current,2019-09-09,Active
A0006358,C004483,Current,2018-02-27,Active
A0006359,C004483,Current,2018-02-27,Active
A0006360,C004484,Savings,2024-09-25,Active
A0006361,C004484,Current,2024-09-25,Active
A0006362,C004485,Current,2025-01-27,Active
A0006363,C004485,Current,2025-01-27,Active
A0006364,C004486,Current,2019-09-12,Active
A0006365,C004487,Current,2025-04-22,Active
A0006366,C004487,Current,2025-04-22,Active
A0006367,C004488,Savings,2019-07-18,Active
A0006368,C004488,Current,2019-07-18,Closed
A0006369,C004489,Current,2022-06-11,Active
A0006370,C004489,Current,2022-06-11,Active
A0006371,C004489,Current,2022-06-11,Active
A0006372,C004490,Savings,2025-07-09,Active
A0006373,C004491,Savings,2020-02-12,Active
A0006374,C004492,Current,2018-11-19,Closed
A0006375,C004493,Current,2024-07-20,Active
A0006376,C004493,Savings,2024-07-20,Active
A0006377,C004494,Current,2024-10-30,Active
A0006378,C004495,Savings,2020-01-03,Active
A0006379,C004495,Current,2020-01-03,Active
A0006380,C004496,Current,2019-03-30,Active
A0006381,C004497,Savings,2022-01-05,Active
A0006382,C004498,Savings,2023-05-11,Closed
A0006383,C004499,Current,2024-01-27,Dormant
A0006384,C004500,Current,2024-05-27,Active
A0006385,C004500,Credit Card,2024-05-27,Active
A0006386,C004500,Current,2024-05-27,Active
A0006387,C004501,Current,2021-07-20,Active
A0006388,C004502,Current,2019-03-02,Active
A0006389,C004503,Current,2019-04-27,Dormant
A0006390,C004504,Current,2024-12-14,Closed
A0006391,C004505,Current,2021-11-03,Active
A0006392,C004505,Current,2021-11-03,Active
A0006393,C004506,Current,2018-06-26,Active
A0006394,C004507,Current,2022-03-15,Active
A0006395,C004508,Current,2018-11-26,Active
A0006396,C004508,Current,2018-11-26,Active
A0006397,C004509,Current,2022-10-02,Active
A0006398,C004509,Current,2022-10-02,Active
A0006399,C004510,Current,2023-06-13,Active
A0006400,C004510,Savings,2023-06-13,Active
A0006401,C004511,Current,2025-01-17,Active
A0006402,C004512,Savings,2024-12-03,Active
A0006403,C004513,Credit Card,2022-12-05,Active
A0006404,C004514,Credit Card,2018-07-12,Active
A0006405,C004515,Current,2019-05-27,Active
A0006406,C004516,Current,2022-09-21,Active
A0006407,C004516,Current,2022-09-21,Active
A0006408,C004517,Savings,2018-02-26,Active
A0006409,C004517,Current,2018-02-26,Active
A0006410,C004518,Current,2025-08-24,Active
A0006411,C004518,Current,2025-08-24,Active
A0006412,C004519,Current,2023-04-03,Active
