customer_id,city,region,customer_segment,join_date,risk_band
C004034,Birmingham,Midlands,Mass,2023-11-28,Low
C004035,Manchester,North,Mass,2022-12-14,Low
C004036,Manchester,North,Affluent,2024-10-27,Medium
C004037,Leeds,North,Mass,2024-02-08,Medium
C004038,Manchester,North,Student,2018-04-13,Medium
C004039,Bristol,South West,Mass,2023-04-08,Low
C004040,Bristol,South West,Mass,2025-08-23,Low
C004041,Leeds,North,Mass,2022-10-04,Low
C004042,Liverpool,North West,Mass,2018-09-25,Low
C004043,Glasgow,Scotland,Business,2022-09-22,Low
C004044,Liverpool,North West,Mass,2023-06-27,Low
C004045,Glasgow,Scotland,Mass,2025-06-13,Low
C004046,Manchester,North,Mass,2019-11-30,Low
C004047,Leeds,North,Mass,2024-03-26,Medium
C004048,Edinburgh,Scotland,Student,2018-11-19,High
C004049,Birmingham,Midlands,Mass,2018-06-09,Low
C004050,Birmingham,Midlands,Mass,2024-11-10,Medium
C004051,London,South,Student,2023-10-31,Medium
C004052,Manchester,North,Student,2021-04-27,Low
C004053,Leeds,North,Mass,2024-09-16,Low
C004054,Bristol,South West,Mass,2023-03-28,Medium
C004055,Liverpool,North West,Affluent,2025-07-16,Low
C004056,Manchester,North,Affluent,2025-06-04,Low
C004057,Leeds,North,Mass,2024-12-12,Low
C004058,Edinburgh,Scotland,Mass,2018-04-13,Medium
C004059,London,South,Mass,2018-08-13,Low
C004060,Glasgow,Scotland,Mass,2024-02-03,Low
C004061,Manchester,North,Mass,2025-04-19,Low
C004062,Liverpool,North West,Student,2018-01-02,Low
C004063,Liverpool,North West,Mass,2024-05-20,Medium
C004064,Manchester,North,Mass,2024-01-19,Medium
C004065,Glasgow,Scotland,Mass,2018-05-05,Low
C004066,Leeds,North,Student,2021-03-28,Low
C004067,Leeds,North,Mass,2025-05-02,Low
C004068,Birmingham,Midlands,Mass,2022-12-08,Low
C004069,Leeds,North,Student,2023-10-11,Low
C004070,Edinburgh,Scotland,Mass,2024-06-19,Low
C004071,Bristol,South West,Mass,2024-05-31,Low
C004072,Liverpool,North West,Business,2021-04-26,Low
C004073,Liverpool,North West,Mass,2018-02-27,Low
C004074,Leeds,North,Mass,2021-06-27,Low
C004075,Edinburgh,Scotland,Affluent,2023-02-03,Medium
C004076,Glasgow,Scotland,Affluent,2021-12-02,Low
C004077,Edinburgh,Scotland,Mass,2018-06-09,Low
C004078,Birmingham,Midlands,Student,2021-05-25,Low
C004079,Liverpool,North West,Mass,2022-12-10,Medium
C004080,Liverpool,North West,Student,2021-09-05,Low
C004081,Liverpool,North West,Mass,2024-06-08,Low
C004082,Leeds,North,Mass,2020-05-19,Low
C004083,Leeds,North,Affluent,2020-04-05,Medium
C004084,Birmingham,Midlands,Affluent,2021-12-11,Medium
C004085,Liverpool,North West,Affluent,2022-09-14,Medium
C004086,Leeds,North,Student,2022-11-06,Medium
C004087,Glasgow,Scotland,Affluent,2021-12-05,Low
C004088,London,South,Student,2019-08-20,Low
C004089,Manchester,North,Mass,2022-06-22,Low
C004090,Edinburgh,Scotland,Mass,2024-12-20,Low
C004091,Bristol,South West,Mass,2021-04-01,Medium
C004092,Edinburgh,Scotland,Business,2019-10-24,Medium
C004093,Bristol,South West,Mass,2019-04-06,Low
C004094,Glasgow,Scotland,Mass,2020-07-25,Low
C004095,Edinburgh,Scotland,Mass,2022-03-23,Low
C004096,Leeds,North,Business,2021-05-28,Low
C004097,Leeds,North,Mass,2022-02-15,Low
C004098,Liverpool,North West,Affluent,2024-11-23,Medium
C004099,Birmingham,Midlands,Business,2024-03-22,Medium
C004100,Bristol,South West,Student,2024-09-10,Medium
C004101,Leeds,North,Mass,2018-02-09,Low
C004102,Edinburgh,Scotland,Business,2022-08-29,Medium
C004103,Glasgow,Scotland,Student,2024-11-27,Low
C004104,Edinburgh,Scotland,Mass,2024-04-22,Low
C004105,Edinburgh,Scotland,Affluent,2025-06-28,Medium
C004106,Edinburgh,Scotland,Mass,2025-03-19,Low
C004107,Edinburgh,Scotland,Mass,2023-07-06,Low
C004108,Leeds,North,Affluent,2023-01-11,Low
C004109,Bristol,South West,Business,2022-08-26,Low
C004110,Leeds,North,Mass,2018-10-22,Low
C004111,Edinburgh,Scotland,Mass,2022-12-09,Low
C004112,Birmingham,Midlands,Business,2024-06-28,Low
C004113,Leeds,North,Mass,2023-05-08,Low
C004114,London,South,Affluent,2020-09-29,Low
C004115,Manchester,North,Mass,2023-05-23,Low
C004116,Manchester,North,Mass,2019-11-04,Low
C004117,Edinburgh,Scotland,Affluent,2019-10-16,Low
C004118,Bristol,South West,Mass,2024-11-13,Low
C004119,Edinburgh,Scotland,Mass,2018-03-28,Low
C004120,Manchester,North,Mass,2024-03-10,Medium
C004121,Leeds,North,Mass,2021-03-12,High
C004122,Liverpool,North West,Mass,2022-11-08,Medium
C004123,Edinburgh,Scotland,Mass,2018-10-30,Low
C004124,Edinburgh,Scotland,Mass,2025-06-15,Medium
C004125,Birmingham,Midlands,Mass,2018-04-24,Low
C004126,Glasgow,Scotland,Mass,2022-10-19,Low
C004127,Birmingham,Midlands,Student,2023-12-13,Low
C004128,Bristol,South West,Mass,2019-03-24,Low
C004129,Birmingham,Midlands,Mass,2024-11-13,Low
C004130,Liverpool,North West,Mass,2021-11-14,Low
C004131,Glasgow,Scotland,Mass,2018-11-08,Low
C004132,Manchester,North,Mass,2024-02-13,Low
C004133,Liverpool,North West,Student,2025-03-09,Low
C004134,Manchester,North,Mass,2021-08-11,Low
C004135,Glasgow,Scotland,Mass,2019-02-21,Medium
C004136,Leeds,North,Business,2025-05-03,Low
C004137,London,South,Mass,2021-05-08,Medium
C004138,London,South,Mass,2021-06-26,Low
C004139,London,South,Mass,2021-07-09,Medium
C004140,Bristol,South West,Student,2023-07-14,Low
C004141,Edinburgh,Scotland,Mass,2020-05-07,Medium
C004142,Birmingham,Midlands,Affluent,2024-08-31,Low
C004143,London,South,Mass,2020-05-31,Low
C004144,Bristol,South West,Mass,2021-06-29,Low
C004145,Manchester,North,Affluent,2025-04-13,Low
C004146,Liverpool,North West,Mass,2022-02-24,Low
C004147,Leeds,North,Student,2020-06-30,Low
C004148,Glasgow,Scotland,Mass,2024-09-01,Low
C004149,Leeds,North,Mass,2022-01-29,Medium
C004150,Glasgow,Scotland,Mass,2024-04-08,Low
C004151,Birmingham,Midlands,Mass,2020-06-22,Low
C004152,London,South,Affluent,2024-05-11,Low
C004153,Birmingham,Midlands,Mass,2024-03-16,Low
C004154,London,South,Mass,2022-06-17,Low
C004155,London,South,Affluent,2019-12-02,Medium
C004156,Birmingham,Midlands,Mass,2023-05-29,Low
C004157,Glasgow,Scotland,Mass,2023-12-11,Medium
C004158,Edinburgh,Scotland,Student,2019-08-09,Low
C004159,London,South,Business,2025-05-22,Low
C004160,Glasgow,Scotland,Student,2018-05-27,Medium
C004161,London,South,Mass,2023-08-09,Medium
C004162,Liverpool,North West,Business,2025-07-03,Low
C004163,Birmingham,Midlands,Affluent,2023-07-09,Low
C004164,Bristol,South West,Student,2023-03-04,Low
C004165,Edinburgh,Scotland,Mass,2020-05-16,Low
C004166,Edinburgh,Scotland,Student,2021-04-02,Low
C004167,Bristol,South West,Mass,2024-12-29,Low
C004168,Liverpool,North West,Mass,2018-10-15,Medium
C004169,Liverpool,North West,Student,2018-07-16,Low
C004170,Liverpool,North West,Student,2022-11-12,Medium
C004171,Liverpool,North West,Affluent,2019-05-05,Low
C004172,Edinburgh,Scotland,Mass,2021-09-03,Medium
C004173,Edinburgh,Scotland,Mass,2025-01-06,Low
C004174,Glasgow,Scotland,Mass,2021-01-19,Low
C004175,Leeds,North,Mass,2025-09-01,Medium
C004176,Manchester,North,Mass,2024-01-14,Low
C004177,London,South,Affluent,2020-10-12,Low
C004178,Leeds,North,Mass,2020-05-14,Low
C004179,Glasgow,Scotland,Mass,2019-04-25,Low
C004180,Edinburgh,Scotland,Business,2018-03-27,Low
C004181,Edinburgh,Scotland,Affluent,2021-08-29,Medium
C004182,Glasgow,Scotland,Mass,2020-05-31,Low
C004183,Edinburgh,Scotland,Affluent,2019-07-11,Low
C004184,Birmingham,Midlands,Student,2020-07-30,Low
C004185,Bristol,South West,Mass,2018-01-26,Low
C004186,Leeds,North,Business,2018-07-23,Low
C004187,London,South,Mass,2024-04-20,High
C004188,Manchester,North,Affluent,2019-08-29,Medium
C004189,London,South,Business,2018-10-27,Medium
C004190,Liverpool,North West,Mass,2022-04-15,Low
C004191,Liverpool,North West,Business,2025-07-12,Medium
C004192,Liverpool,North West,Mass,2023-07-08,High
C004193,Edinburgh,Scotland,Business,2024-03-12,Medium
C004194,London,South,Mass,2025-08-07,Low
C004195,Manchester,North,Mass,2024-08-12,Low
C004196,Birmingham,Midlands,Mass,2021-04-11,Low
C004197,Liverpool,North West,Affluent,2023-10-06,High
C004198,Liverpool,North West,Mass,2021-09-03,Low
C004199,Liverpool,North West,Business,2021-07-17,Low
C004200,Leeds,North,Affluent,2024-05-09,Medium
C004201,Liverpool,North West,Mass,2019-08-10,High
C004202,Bristol,South West,Mass,2022-02-11,Low
C004203,Glasgow,Scotland,Affluent,2018-09-24,Medium
C004204,Leeds,North,Student,2021-04-29,Low
C004205,Leeds,North,Mass,2023-12-11,Low
C004206,Bristol,South West,Business,2019-01-17,Low
C004207,Leeds,North,Mass,2019-02-11,Low
C004208,Edinburgh,Scotland,Mass,2021-09-25,Low
C004209,Edinburgh,Scotland,Mass,2019-04-03,Low
C004210,Manchester,North,Mass,2021-09-06,Low
C004211,Leeds,North,Mass,2020-06-03,Low
C004212,Glasgow,Scotland,Mass,2023-02-27,Low
C004213,Birmingham,Midlands,Student,2023-02-15,Low
C004214,Birmingham,Midlands,Affluent,2021-01-21,Medium
C004215,Bristol,South West,Mass,2020-11-14,High
C004216,Edinburgh,Scotland,Mass,2023-06-24,Low
C004217,London,South,Business,2023-02-02,Low
C004218,Birmingham,Midlands,Student,2020-06-14,Medium
C004219,Glasgow,Scotland,Mass,2023-05-01,Medium
C004220,Glasgow,Scotland,Business,2025-01-14,Medium
C004221,Manchester,North,Mass,2025-03-06,Low
C004222,Leeds,North,Mass,2021-10-15,Medium
C004223,Liverpool,North West,Mass,2021-08-10,Low
C004224,Leeds,North,Student,2018-11-05,Low
C004225,Manchester,North,Business,2023-07-16,Low
C004226,Birmingham,Midlands,Mass,2023-07-12,Low
C004227,Leeds,North,Mass,2019-12-26,Low
C004228,Bristol,South West,Mass,2023-10-25,Low
C004229,Birmingham,Midlands,Affluent,2022-06-30,Low
C004230,Birmingham,Midlands,Mass,2019-01-22,Low
C004231,Bristol,South West,Affluent,2025-07-30,Medium
C004232,London,South,Affluent,2023-04-20,High
C004233,Bristol,South West,Mass,2018-08-21,Low
C004234,Birmingham,Midlands,Mass,2021-04-30,Low
C004235,Liverpool,North West,Mass,2020-04-29,Medium
C004236,Leeds,North,Mass,2019-06-17,Low
C004237,Leeds,North,Mass,2019-06-11,Low
C004238,Glasgow,Scotland,Mass,2024-09-14,Low
C004239,Liverpool,North West,Mass,2024-02-14,Low
C004240,Birmingham,Midlands,Student,2024-03-11,Low
C004241,Manchester,North,Mass,2025-08-26,High
C004242,Birmingham,Midlands,Mass,2024-12-04,Medium
C004243,Liverpool,North West,Affluent,2019-01-13,Low
C004244,Glasgow,Scotland,Mass,2021-02-14,Low
C004245,Glasgow,Scotland,Mass,2019-01-22,Low
C004246,London,South,Mass,2022-02-14,Medium
C004247,Edinburgh,Scotland,Mass,2020-07-29,Low
C004248,Liverpool,North West,Affluent,2021-07-30,Low
C004249,Manchester,North,Business,2021-11-01,Low
C004250,Manchester,North,Mass,2021-07-13,Medium
C004251,Liverpool,North West,Affluent,2019-03-19,Medium
C004252,Glasgow,Scotland,Mass,2024-05-17,Low
C004253,Manchester,North,Student,2023-01-06,Low
C004254,Liverpool,North West,Mass,2020-02-24,Medium
C004255,Bristol,South West,Mass,2023-03-19,Low
C004256,Birmingham,Midlands,Mass,2024-04-28,Medium
C004257,Birmingham,Midlands,Student,2019-08-20,Low
C004258,Bristol,South West,Affluent,2018-09-20,Medium
C004259,London,South,Business,2020-07-18,Low
C004260,Leeds,North,Student,2020-06-26,Medium
C004261,Edinburgh,Scotland,Mass,2023-12-19,Low
C004262,Leeds,North,Mass,2020-07-31,Low
C004263,Glasgow,Scotland,Mass,2022-02-23,Low
C004264,Birmingham,Midlands,Mass,2024-12-02,Medium
C004265,Liverpool,North West,Mass,2020-01-22,Low
C004266,Birmingham,Midlands,Mass,2018-02-09,Low
C004267,Liverpool,North West,Affluent,2018-05-15,Low
C004268,London,South,Affluent,2023-05-17,Low
C004269,Edinburgh,Scotland,Affluent,2023-12-03,Medium
C004270,Manchester,North,Affluent,2021-01-09,Low
C004271,London,South,Affluent,2022-09-10,High
C004272,Liverpool,North West,Mass,2021-06-30,Low
C004273,Manchester,North,Mass,2020-12-18,Low
C004274,Bristol,South West,Student,2024-09-15,Medium
C004275,Glasgow,Scotland,Mass,2025-04-20,Low
C004276,Edinburgh,Scotland,Business,2025-03-06,Low
C004277,Bristol,South West,Affluent,2019-08-10,Low
C004278,Leeds,North,Mass,2023-03-31,Medium
C004279,Edinburgh,Scotland,Business,2019-03-27,Low
C004280,Liverpool,North West,Student,2021-10-01,Low
C004281,Liverpool,North West,Mass,2020-06-06,Low
C004282,Bristol,South West,Mass,2022-07-17,High
C004283,Bristol,South West,Mass,2019-12-15,Low
C004284,Glasgow,Scotland,Mass,2023-07-20,Low
C004285,Liverpool,North West,Mass,2023-06-27,Medium
C004286,Liverpool,North West,Student,2020-07-30,Medium
C004287,Leeds,North,Mass,2025-04-03,Medium
C004288,Manchester,North,Mass,2021-02-16,Low
C004289,Manchester,North,Business,2021-12-25,Medium
C004290,Birmingham,Midlands,Mass,2024-01-09,Low
C004291,Leeds,North,Mass,2022-12-21,Low
C004292,Liverpool,North West,Mass,2022-11-29,Medium
C004293,Bristol,South West,Business,2019-03-31,Low
C004294,Birmingham,Midlands,Mass,2020-01-07,Medium
C004295,Edinburgh,Scotland,Business,2020-03-18,Low
C004296,Glasgow,Scotland,Mass,2025-03-09,Medium
C004297,Leeds,North,Mass,2019-11-11,High
C004298,London,South,Mass,2021-02-08,Medium
C004299,Manchester,North,Student,2018-04-04,Medium
C004300,Birmingham,Midlands,Mass,2023-07-29,Low
C004301,Liverpool,North West,Business,2019-05-21,Low
C004302,Liverpool,North West,Mass,2024-10-12,Low
C004303,Manchester,North,Mass,2023-03-10,Low
C004304,Glasgow,Scotland,Mass,2023-10-10,Low
C004305,Manchester,North,Student,2023-07-01,Low
C004306,Glasgow,Scotland,Student,2019-05-19,High
C004307,Birmingham,Midlands,Affluent,2022-09-25,Low
C004308,Leeds,North,Business,2021-07-18,Low
C004309,Manchester,North,Mass,2024-06-21,Low
C004310,Liverpool,North West,Mass,2019-11-07,Medium
C004311,London,South,Mass,2024-11-10,Low
C004312,Glasgow,Scotland,Affluent,2024-07-27,Low
C004313,Manchester,North,Mass,2025-01-19,Low
C004314,Liverpool,North West,Student,2018-06-28,Low
C004315,Glasgow,Scotland,Student,2024-03-04,High
C004316,Birmingham,Midlands,Mass,2023-09-26,Medium
C004317,Liverpool,North West,Mass,2020-07-11,Medium
C004318,Leeds,North,Mass,2021-09-13,Low
C004319,Liverpool,North West,Affluent,2018-03-30,Low
C004320,Leeds,North,Mass,2025-02-11,Low
C004321,Liverpool,North West,Mass,2018-09-21,Low
C004322,Leeds,North,Affluent,2022-01-03,Medium
C004323,London,South,Student,2025-04-28,Low
C004324,Glasgow,Scotland,Affluent,2025-06-13,High
C004325,Liverpool,North West,Mass,2022-11-29,Low
C004326,Leeds,North,Business,2022-03-16,Low
C004327,Glasgow,Scotland,Mass,2022-10-17,Low
C004328,Birmingham,Midlands,Student,2021-12-21,Low
C004329,Bristol,South West,Mass,2020-09-27,Medium
C004330,Liverpool,North West,Mass,2021-04-09,Low
C004331,Glasgow,Scotland,Mass,2023-01-11,Low
C004332,Leeds,North,Mass,2023-12-14,Medium
C004333,Birmingham,Midlands,Mass,2020-06-25,Low
C004334,Edinburgh,Scotland,Mass,2021-05-01,Low
C004335,Liverpool,North West,Mass,2025-01-12,Low
C004336,Edinburgh,Scotland,Mass,2024-11-05,Low
C004337,London,South,Mass,2021-11-22,Low
C004338,Manchester,North,Affluent,2021-02-28,Medium
C004339,Liverpool,North West,Affluent,2020-02-26,Medium
C004340,Edinburgh,Scotland,Business,2019-09-20,Low
C004341,Leeds,North,Student,2023-01-01,Medium
C004342,Bristol,South West,Student,2023-11-16,Medium
C004343,London,South,Mass,2020-04-26,Medium
C004344,Leeds,North,Mass,2020-11-04,Medium
C004345,Leeds,North,Student,2021-12-19,High
C004346,Leeds,North,Mass,2018-12-06,Medium
C004347,Manchester,North,Business,2024-11-13,Low
C004348,Bristol,South West,Mass,2020-05-20,Low
C004349,London,South,Mass,2020-08-28,Low
C004350,Glasgow,Scotland,Business,2020-01-05,Medium
C004351,Liverpool,North West,Business,2023-02-11,Low
C004352,Manchester,North,Mass,2024-05-31,Low
C004353,Bristol,South West,Mass,2025-04-26,Low
C004354,Edinburgh,Scotland,Mass,2021-09-05,Medium
C004355,Edinburgh,Scotland,Mass,2018-06-01,Low
C004356,Bristol,South West,Mass,2023-10-20,Medium
C004357,London,South,Affluent,2020-06-05,Low
C004358,Glasgow,Scotland,Business,2021-06-18,Low
C004359,London,South,Mass,2024-07-03,Medium
C004360,Birmingham,Midlands,Business,2018-12-29,Low
C004361,Birmingham,Midlands,Business,2022-08-16,Low
C004362,Glasgow,Scotland,Business,2022-04-08,Low
C004363,Leeds,North,Mass,2022-01-25,Low
C004364,Manchester,North,Mass,2022-04-09,Low
C004365,Leeds,North,Mass,2024-01-17,Medium
C004366,Bristol,South West,Affluent,2023-06-13,Low
C004367,Birmingham,Midlands,Student,2019-05-09,Low
C004368,Bristol,South West,Affluent,2021-12-31,Medium
C004369,Glasgow,Scotland,Mass,2024-11-27,Medium
C004370,London,South,Mass,2025-02-26,Low
C004371,Liverpool,North West,Mass,2023-07-20,Low
C004372,Birmingham,Midlands,Mass,2023-07-30,Medium
C004373,Manchester,North,Mass,2018-01-17,Medium
C004374,Edinburgh,Scotland,Mass,2022-04-03,Low
C004375,Liverpool,North West,Mass,2023-12-13,Low
C004376,Leeds,North,Mass,2023-08-09,Low
C004377,Bristol,South West,Mass,2019-03-03,Medium
C004378,Manchester,North,Mass,2018-06-20,Low
C004379,Leeds,North,Mass,2023-05-11,High
C004380,Bristol,South West,Affluent,2018-12-20,Low
C004381,Edinburgh,Scotland,Mass,2018-04-12,Low
C004382,Birmingham,Midlands,Affluent,2024-08-20,Low
C004383,Manchester,North,Student,2023-09-23,Low
C004384,Manchester,North,Business,2025-08-19,Low
C004385,Bristol,South West,Mass,2022-07-09,High
C004386,Manchester,North,Affluent,2023-01-31,Low
C004387,Edinburgh,Scotland,Mass,2019-07-22,Medium
C004388,Leeds,North,Mass,2023-08-12,Low
C004389,Bristol,South West,Affluent,2025-01-07,Low
C004390,Birmingham,Midlands,Affluent,2020-11-01,Low
C004391,Birmingham,Midlands,Mass,2021-10-29,Low
C004392,Edinburgh,Scotland,Business,2018-12-26,Medium
C004393,Edinburgh,Scotland,Mass,2022-02-13,Low
C004394,Glasgow,Scotland,Mass,2020-07-18,Medium
C004395,Glasgow,Scotland,Affluent,2023-03-28,Low
C004396,Manchester,North,Mass,2023-03-15,Medium
C004397,Birmingham,Midlands,Mass,2022-10-04,Low
C004398,Edinburgh,Scotland,Mass,2023-02-19,Low
C004399,Manchester,North,Mass,2025-05-25,Low
C004400,Manchester,North,Mass,2021-05-19,Low
C004401,Liverpool,North West,Mass,2024-09-15,Low
C004402,London,South,Mass,2023-01-14,Medium
C004403,Bristol,South West,Mass,2022-05-31,Low
C004404,Bristol,South West,Mass,2024-09-07,Low
C004405,Leeds,North,Business,2024-10-28,Medium
C004406,Manchester,North,Mass,2024-06-17,Medium
C004407,London,South,Mass,2023-02-12,Low
C004408,London,South,Mass,2019-07-13,Medium
C004409,Liverpool,North West,Affluent,2018-07-31,Low
C004410,Edinburgh,Scotland,Mass,2020-04-13,Medium
C004411,Liverpool,North West,Mass,2022-08-19,Low
C004412,London,South,Mass,2018-07-28,Medium
C004413,Birmingham,Midlands,Mass,2024-02-09,High
C004414,Glasgow,Scotland,Mass,2018-11-03,Low
C004415,Glasgow,Scotland,Mass,2025-05-24,High
C004416,Liverpool,North West,Affluent,2023-04-08,Medium
C004417,Edinburgh,Scotland,Mass,2023-02-11,Medium
C004418,Glasgow,Scotland,Affluent,2024-05-16,Low
C004419,Manchester,North,Affluent,2021-06-15,Low
C004420,Leeds,North,Affluent,2018-10-21,Medium
C004421,Bristol,South West,Business,2019-12-30,Low
C004422,Bristol,South West,Student,2018-10-10,Medium
C004423,Leeds,North,Affluent,2021-07-26,Low
C004424,Birmingham,Midlands,Student,2024-04-05,Low
C004425,London,South,Business,2024-09-08,Low
C004426,Bristol,South West,Mass,2023-07-04,Medium
C004427,Liverpool,North West,Mass,2019-09-23,Medium
C004428,London,South,Business,2022-09-30,Low
C004429,Manchester,North,Mass,2018-02-05,Low
C004430,Bristol,South West,Mass,2024-08-09,Low
C004431,Birmingham,Midlands,Mass,2022-05-22,Low
C004432,Leeds,North,Mass,2018-03-13,Low
C004433,Leeds,North,Mass,2022-01-04,High
C004434,Manchester,North,Business,2022-10-21,Low
C004435,Edinburgh,Scotland,Mass,2024-11-18,Low
C004436,Liverpool,North West,Mass,2019-11-30,Medium
C004437,Birmingham,Midlands,Affluent,2022-01-19,Low
C004438,Liverpool,North West,Mass,2021-11-12,Low
C004439,Birmingham,Midlands,Business,2023-07-05,High
C004440,Leeds,North,Mass,2022-04-17,Low
C004441,Edinburgh,Scotland,Mass,2020-04-21,Low
C004442,Leeds,North,Mass,2025-07-14,Low
C004443,Liverpool,North West,Mass,2024-01-26,Low
C004444,Birmingham,Midlands,Mass,2023-01-24,High
C004445,Bristol,South West,Business,2022-05-02,Medium
C004446,Leeds,North,Mass,2022-06-05,Low
C004447,Bristol,South West,Mass,2020-03-05,Low
C004448,Edinburgh,Scotland,Mass,2019-03-17,Low
C004449,Leeds,North,Affluent,2023-02-24,Low
C004450,London,South,Mass,2024-07-02,Low
C004451,Liverpool,North West,Mass,2019-06-28,Medium
C004452,Liverpool,North West,Student,2020-10-14,Low
C004453,London,South,Mass,2019-04-25,Low
C004454,Edinburgh,Scotland,Mass,2021-09-28,High
C004455,Birmingham,Midlands,Mass,2023-09-26,Medium
C004456,Leeds,North,Student,2021-01-27,Low
C004457,Edinburgh,Scotland,Affluent,2024-06-23,High
C004458,Leeds,North,Mass,2022-03-23,Low
C004459,Manchester,North,Business,2018-07-18,Low
C004460,Bristol,South West,Business,2018-01-28,Medium
C004461,Birmingham,Midlands,Business,2023-03-06,Low
C004462,Bristol,South West,Affluent,2021-04-18,Low
C004463,Glasgow,Scotland,Affluent,2020-01-11,Low
C004464,Manchester,North,Mass,2021-09-01,Low
C004465,Liverpool,North West,Mass,2024-08-27,Low
C004466,Glasgow,Scotland,Mass,2022-04-08,Low
C004467,Bristol,South West,Mass,2018-01-12,Low
C004468,Leeds,North,Mass,2022-03-10,Low
C004469,Leeds,North,Mass,2021-05-14,Low
C004470,London,South,Affluent,2018-12-23,Low
C004471,London,South,Mass,2018-11-26,Low
C004472,Birmingham,Midlands,Student,2020-08-30,Medium
C004473,London,South,Mass,2025-08-28,Low
C004474,Manchester,North,Student,2024-12-10,Low
C004475,London,South,Mass,2022-12-20,Medium
C004476,Birmingham,Midlands,Mass,2018-08-22,Low
C004477,Edinburgh,Scotland,Mass,2020-07-29,Low
C004478,Edinburgh,Scotland,Student,2018-07-21,Low
C004479,Bristol,South West,Mass,2019-07-18,Low
C004480,Birmingham,Midlands,Mass,2021-03-07,Low
C004481,Edinburgh,Scotland,Mass,2018-01-09,Medium
C004482,Glasgow,Scotland,Affluent,2019-09-09,Low
C004483,Leeds,North,Affluent,2018-02-27,High
C004484,Bristol,South West,Affluent,2024-09-25,Low
C004485,Birmingham,Midlands,Business,2025-01-27,Low
C004486,Manchester,North,Affluent,2019-09-12,Low
C004487,Manchester,North,Mass,2025-04-22,High
C004488,Glasgow,Scotland,Mass,2019-07-18,Medium
C004489,Leeds,North,Affluent,2022-06-11,Low
C004490,Bristol,South West,Mass,2025-07-09,Low
C004491,Glasgow,Scotland,Mass,2020-02-12,Low
C004492,London,South,Mass,2018-11-19,Low
C004493,Liverpool,North West,Mass,2024-07-20,Low
C004494,Manchester,North,Student,2024-10-30,Low
C004495,Manchester,North,Business,2020-01-03,Low
C004496,Edinburgh,Scotland,Business,2019-03-30,Low
C004497,Birmingham,Midlands,Mass,2022-01-05,Low
C004498,London,South,Mass,2023-05-11,Medium
C004499,Edinburgh,Scotland,Affluent,2024-01-27,Medium
C004500,Birmingham,Midlands,Mass,2024-05-27,Low
C004501,Edinburgh,Scotland,Mass,2021-07-20,Medium
C004502,Liverpool,North West,Mass,2019-03-02,Low
C004503,Manchester,North,Mass,2019-04-27,Low
C004504,Manchester,North,Mass,2024-12-14,Medium
C004505,Edinburgh,Scotland,Mass,2021-11-03,Medium
C004506,Edinburgh,Scotland,Student,2018-06-26,Low
C004507,Liverpool,North West,Student,2022-03-15,Medium
C004508,Leeds,North,Affluent,2018-11-26,Low
C004509,Glasgow,Scotland,Affluent,2022-10-02,Medium
C004510,Birmingham,Midlands,Business,2023-06-13,Low
C004511,Glasgow,Scotland,Student,2025-01-17,Low
C004512,Leeds,North,Affluent,2024-12-03,Low
C004513,Liverpool,North West,Mass,2022-12-05,Low
C004514,London,South,Mass,2018-07-12,Low
C004515,Edinburgh,Scotland,Affluent,2019-05-27,Low
C004516,London,South,Affluent,2022-09-21,Low
C004517,Glasgow,Scotland,Affluent,2018-02-26,Low
C004518,Manchester,North,Mass,2025-08-24,Low
C004519,Manchester,North,Mass,2023-04-03,Low
C004520,Glasgow,Scotland,Business,2023-03-24,Low
C004521,Glasgow,Scotland,Affluent,2019-01-27,Low
C004522,Bristol,South West,Mass,2019-01-28,Low
C004523,London,South,Mass,2020-02-23,Low
C004524,Leeds,North,Affluent,2023-12-09,Low
C004525,Glasgow,Scotland,Student,2024-01-28,Low
C004526,Edinburgh,Scotland,Mass,2018-05-11,Low
C004527,London,South,Affluent,2020-03-09,Low
C004528,Bristol,South West,Affluent,2020-06-28,Low
C004529,Edinburgh,Scotland,Mass,2019-02-27,High
C004530,Edinburgh,Scotland,Mass,2024-12-15,Low
C004531,Edinburgh,Scotland,Mass,2019-04-21,Medium
C004532,Edinburgh,Scotland,Mass,2018-05-31,Low
C004533,London,South,Affluent,2018-01-07,Low
C004534,Edinburgh,Scotland,Business,2023-10-03,Medium
C004535,Bristol,South West,Mass,2018-12-18,Medium
C004536,London,South,Business,2022-10-22,Medium
C004537,Birmingham,Midlands,Affluent,2021-11-30,Low
C004538,Glasgow,Scotland,Mass,2022-08-22,Medium
C004539,Birmingham,Midlands,Mass,2019-03-25,Medium
C004540,Bristol,South West,Business,2018-01-20,Low
C004541,Edinburgh,Scotland,Affluent,2018-10-13,Low
C004542,Manchester,North,Mass,2018-06-19,Medium
C004543,Edinburgh,Scotland,Mass,2018-11-24,Low
C004544,Manchester,North,Affluent,2022-10-16,Medium
C004545,Liverpool,North West,Mass,2024-03-11,Low
C004546,Birmingham,Midlands,Business,2022-05-08,Low
C004547,Manchester,North,Mass,2022-01-04,Medium
C004548,Glasgow,Scotland,Affluent,2025-07-22,Medium
C004549,Glasgow,Scotland,Mass,2018-08-12,Low
C004550,Liverpool,North West,Student,2019-01-19,Low
C004551,Edinburgh,Scotland,Business,2020-04-10,Low
C004552,London,South,Affluent,2025-06-02,Low
